figure_id,panel_id,candidate_id,evidence_level,model_layer,source_file,source_table,source_branch_or_commit,units_reference,human_readable_label_reference,derivation_notes,rho,reference_path,comparison_path,G_ref_nm,G_fast_nm,R_fast,reduction_fast,ratio_threshold_1p2,ratio_threshold_1p5,ratio_threshold_2p0,both_paths_attained,material_id,property_id,schedule_id,ablation,reference_rate_C_min,fast_rate_C_min,peak_T_C,hold_time_h
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8080000000000002,1 C/min,20 C/min,274.80351607787435,203.78437986631226,1.3485013731580038,0.2584360536036102,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8090000000000002,1 C/min,20 C/min,275.70913875716155,204.4257249549572,1.3487007998524199,0.25854570553422673,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8100000000000002,1 C/min,20 C/min,276.6151286664297,205.06746769992284,1.3488981541977356,0.2586541860940159,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8110000000000002,1 C/min,20 C/min,277.521524909404,205.70963456741674,1.349093470964543,0.2587615154011207,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8120000000000002,1 C/min,20 C/min,278.42836664715827,206.35225210092585,1.3492867841877507,0.25886771313632617,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8130000000000002,1 C/min,20 C/min,279.33569311077696,206.99534692946477,1.349478127186901,0.2589727985554068,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8140000000000002,1 C/min,20 C/min,280.24354361404113,207.6389457758709,1.3496675325858227,0.25907679050106225,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8150000000000002,1 C/min,20 C/min,281.1519575661539,208.28307546515285,1.3498550323316716,0.2591797074144693,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8160000000000002,1 C/min,20 C/min,282.06097448451277,208.92776293289958,1.3500406577133603,0.2592815673464559,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8170000000000002,1 C/min,20 C/min,282.9706340075404,209.57303523375612,1.3502244393794134,0.25938238796831636,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8180000000000002,1 C/min,20 C/min,283.8809759075871,210.2189195499744,1.3504064073552684,0.2594821865822816,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8190000000000002,1 C/min,20 C/min,284.79204010391254,210.86544320004512,1.3505865910600359,0.25958098013165576,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8200000000000002,1 C/min,20 C/min,285.7038666757611,211.5126336474188,1.3507650193227487,0.25967878521063303,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8210000000000002,1 C/min,20 C/min,286.6164958755405,212.16051850932283,1.3509417203981142,0.25977561807380845,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8220000000000002,1 C/min,20 C/min,287.52996814211554,212.8091255656825,1.3511167219817874,0.2598714946453903,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8230000000000002,1 C/min,20 C/min,288.44432411422815,213.45848276815317,1.3512900512251858,0.2599664305281303,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8240000000000002,1 C/min,20 C/min,289.3596046440572,214.10861824927173,1.351461734749864,0.2600604410119792,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8250000000000002,1 C/min,20 C/min,290.2758508109265,214.7595603317357,1.3516317986614517,0.2601535410824751,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8260000000000002,1 C/min,20 C/min,291.1931039351782,215.41133753781665,1.3518002685631978,0.2602457454288861,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8270000000000002,1 C/min,20 C/min,292.11140559221957,216.0639785989188,1.3519671695691033,0.2603370684520999,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8280000000000002,1 C/min,20 C/min,293.0307976267573,216.71751246528848,1.352132526316681,0.2604275242722831,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8290000000000002,1 C/min,20 C/min,293.95132216723414,217.37196831588574,1.352296362979347,0.260517126736314,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8300000000000002,1 C/min,20 C/min,294.87302164047793,218.02737556842524,1.3524587032784587,0.2606058894249955,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8310000000000002,1 C/min,20 C/min,295.79593878657886,218.68376388959726,1.3526195704950084,0.26069382566005805,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8320000000000002,1 C/min,20 C/min,296.72011667400864,219.3411632054769,1.3527789874809946,0.26078094851096356,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8330000000000002,1 C/min,20 C/min,297.64559871499426,219.99960371213263,1.3529369766704702,0.26086727080150884,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8340000000000002,1 C/min,20 C/min,298.5724286811636,220.65911588644343,1.35309356009029,0.26095280511624674,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8350000000000002,1 C/min,20 C/min,299.5006507194757,221.31973049713542,1.3532487593705622,0.26103756380672327,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8360000000000002,1 C/min,20 C/min,300.4303093684527,221.98147861604852,1.353402595754818,0.26112155899754186,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8370000000000002,1 C/min,20 C/min,301.36144957472897,222.64439162964453,1.3535550901099072,0.2612048025922601,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8380000000000002,1 C/min,20 C/min,302.2941167099339,223.30850125076836,1.3537062629356291,0.26128730627912333,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8390000000000002,1 C/min,20 C/min,303.22835658792576,223.97383953067384,1.353856134374112,0.2613690815366433,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8400000000000002,1 C/min,20 C/min,304.1642154823945,224.6404388713268,1.354004724218949,0.26145013963902886,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8410000000000002,1 C/min,20 C/min,305.1017401448511,225.30833203799855,1.354152051924095,0.2615304916614686,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8420000000000002,1 C/min,20 C/min,306.040977823023,225.97755217216272,1.35429813661254,0.26161014848527664,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8430000000000002,1 C/min,20 C/min,306.9819762796756,226.64813280470955,1.3544429970847605,0.2616891208029034,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8440000000000002,1 C/min,20 C/min,307.9247838118795,227.32010786949155,1.3545866518269667,0.26176741912281976,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8450000000000002,1 C/min,20 C/min,308.8694492707438,227.99351171721656,1.3547291190191357,0.2618450537742706,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8460000000000002,1 C/min,20 C/min,309.81602208164185,228.6683791297023,1.3548704165428664,0.2619220349119187,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8470000000000002,1 C/min,20 C/min,310.7645522649446,229.34474533450995,1.355010561989027,0.2619983725203626,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8480000000000002,1 C/min,20 C/min,311.7150904572938,230.02264601997285,1.3551495726652392,0.26207407641855285,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8490000000000002,1 C/min,20 C/min,312.667687933433,230.7021173506383,1.3552874656031757,0.26214915626409463,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8500000000000002,1 C/min,20 C/min,313.6223966286272,231.38319598314047,1.3554242575657007,0.2622236215574535,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8510000000000002,1 C/min,20 C/min,314.57926916169316,232.06591908252358,1.355559965053841,0.26229748164605815,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8520000000000002,1 C/min,20 C/min,315.5383588586736,232.75032433903573,1.3556946043136107,0.26237074572831176,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
Figure 3,ablations,,exact,fast_firing_material,results/1_Backup_of_prior_runs.zip:visual_inspection_candidate_plots_v2/histories/dense_fast_histories.csv,frozen dense fast-firing ablations,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Includes full, PR-off, nucleation-facile, and diagnostic transport/exchange controls where archived.",0.8530000000000002,1 C/min,20 C/min,316.4997197771798,233.43644998541404,1.3558281913426795,0.26244342285750977,True,False,False,True,E0142,BASE,E0142_full_1_vs_20,full,1.0,20.0,1500.0,0.25
